(14,"Epscop do Gaedelaib dochoid do Róim","bol book 5",false)
(14,"Fechtas do Mling is Tóidin co n-acca Mael Doborchon","bol book 5",false)
(14,"Fechtas dósom oc ernaigthi ina eclais","bol book 5",false)
(14,"Iartaige na hingine colaige do Grécaib","bol book 5",false)
(14,"Immacallam in dá Thúarad","bol book 4",false)
(14,"Incipit de maccaib Conaire","bol book 5",false)
(14,"Longes Chonaill Chuirc","bol book 5",false)
(14,"Longes mac nUsnig","bol book 5",false)
(14,"Luid Mael Ruain Tamlachta fechtas dia airge","bol book 5",false)
(14,"Orgain Dind Ríg","bol book 5",false)
(14,"Ri irissech ro boí do Grecaib","bol book 5",false)
(14,"Senchas Ailiúin Chobthaig","bol book 5",false)
(14,"Sloiged már rucsat Gréic co Hebríb fechtas n-aile","bol book 5",false)
(14,"Triar macclerech","bol book 5",false)
(15,"Audacht Moraind","bol book 6",true)
(16,"Audacht Morainn","bol book 5",false)
(16,"CLanna Ailella Uluim uill","bol book 3",false)
(16,"Cathcharpat serda","bol book 4",false)
(16,"Dallán mac Móre","bol book 1",false)
(16,"Dían","bol book 1",true)
(16,"Fothart for trebaib Con Corbb","bol book 1",false)
(16,"Mael Muru Othna cecinit","bol book 3",false)
(17,"A Chormaic coisc do maicni","bol book 3",false)
(17,"A Ngluind a n-echta a n-orgni","bol book 4",false)
(17,"Brathir Fursu cóir a rad","bol book 6",false)
(17,"Broccán Craibdech","bol book 1",false)
(17,"Cethrur ar fichet nosfail","bol book 6",false)
(17,"Cináed húa Artacáin: Fíanna Bátar i nEmain","bol book 1",false)
(17,"Diarmait mac Cerbaill cecinit","bol book 3",false)
(17,"Dub Dá Thúath Diambad messe bad rí reil","bol book 3",false)
(17,"Dublitir hua Uathgaile cecinit","bol book 3",true)
(17,"Echta Lagen for Leth Cuind","bol book 1",false)
(17,"Gillae Coemain cecinit Analad anall uile","bol book 3",false)
(17,"Mac Cosse fer legind Ruis Ailithir cecinit","bol book 3",false)
(17,"Marb Cairpre Músc co n-áne","bol book 1",false)
(17,"Mo Lling cecinit","bol book 3",false)
(17,"Senchán Torpéist A Pair ri sil nEogain Móir","bol book 3",false)
(18,"Ascnam ni seol sadal","bol book 4",false)
(18,"CInd cethri ndíni iar Frigrind","bol book 4",false)
(18,"Cinti crábuid gnathaigthe scoile Sinchil","bol book 6",false)
(18,"Clanna Falge Ruis in ríg","bol book 1",false)
(18,"Cuan Hua Lothchain","bol book 1",false)
(18,"Fland Fina cecinit","bol book 3",false)
(18,"Fothad na Canone cecinit","bol book 3",false)
(18,"Fothad na Canone cecinit cu Aed Ordnithe","bol book 3",false)
(18,"Gilla Cóemáin Hériu ard inis na rríg","bol book 3",false)
(18,"Gilla Mo Dutu cecinit","bol book 3",true)
(18,"Idem Dubthach","bol book 1",false)
(18,"Mide magen clainne Cuind","bol book 4",false)
(18,"Mugain ingen Chonchraid chain","bol book 3",false)
(18,"RIg Themra dia tesband tnú","bol book 3",false)
(19,"Gilla in Chomded hua Cormaic cecinit","bol book 3",true)
(19,"Inn eól dúib in senchas sen","bol book 3",false)
(19,"Teist Chathail meic Finguine","bol book 3",false)
(20,"Epscop Ibar","bol book 6",false)
(20,"Fochond Loingse Fergusa meic Roig","bol book 5",false)
(20,"Gilla Coemain cecinit Attá sund forba fessa","bol book 3",true)
(20,"Sarbili anim Mo Ninni","bol book 6",false)
(20,"Scrín Adomnáin","bol book 6",false)
(20,"Trea ropo maith in ben","bol book 6",false)
(20,"Étsecht Luin Garad","bol book 6",false)
