1,Tréide Cétna Labratar Iarna Genemain,bol book 2,true
2,Medb Lethderg,bol book 1,true
3,Audacht Moraind,bol book 6,true
4,Slan seiss a Brigit co mbuaid,bol book 1,true
4,Turim Tigi Temrach,bol book 1,false
5,Cóica epscop dodeochatar dochum MOedoc Ferna do Bretnaib Cille Muine,bol book 5,true
6,CInd cethri ndíni iar Frigrind,bol book 4,false
6,Mide magen clainne Cuind,bol book 4,true
6,Síl Aeda Sláne na sleg,bol book 4,false
7,Fechtas dósom oc ernaigthi ina eclais,bol book 5,true
8,Longes mac nUsnig,bol book 5,true
9,Broccán Craibdech,bol book 1,false
9,Clanna Falge Ruis in ríg,bol book 1,false
9,Cuan Hua Lothchain,bol book 1,true
10,Brislech Mór Maige Muirthemni,bol book 2,true
10,Cu Chulaind atbert. De aduentu Christi,bol book 2,false
11,Caillech dorat a mac dósum do MLing,bol book 5,true
12,Aided Cheltchair meic Uthechair,bol book 2,true
13,Baí rí amra de Grécaib Salemón a ainm,bol book 5,true
14,Immacallam in dá Thúarad,bol book 4,true
14,Trefocul,bol book 1,false
15,Cath Maige Mucrima,bol book 5,true
15,Do fallsigud Tána Bó Cualnge,bol book 5,false
15,Iartaige na hingine colaige do Grécaib,bol book 5,false
15,Longes Chonaill Chuirc,bol book 5,false
15,Orgain Dind Ríg,bol book 5,false
15,Sloiged már rucsat Gréic co Hebríb fechtas n-aile,bol book 5,false
15,Triar macclerech,bol book 5,false
16,Aided Meidbe,bol book 2,true
17,Brathir Fursu cóir a rad,bol book 6,true
18,Bemmend Branduib for Brega,bol book 1,false
18,Cethri srotha déc éicsi,bol book 1,true
19,Días macclerech,bol book 5,true
20,Dublitir hua Uathgaile cecinit,bol book 3,true
20,Fothad na Canone cecinit,bol book 3,false
20,Gilla Mo Dutu cecinit,bol book 3,false
20,Gilla in Chomded hua Cormaic cecinit,bol book 3,false
20,Gillae Coemain cecinit Analad anall uile,bol book 3,false
21,A Gillu gairm n ilgrada,bol book 1,true
21,Gormlaith ingen Flainn cecinit,bol book 1,false
21,Orthanach,bol book 1,false
22,Marb Cairpre Músc co n-áne,bol book 1,true
23,Aigidecht Aithirne,bol book 2,true
24,A Ngluind a n-echta a n-orgni,bol book 4,true
24,Brandub mac Echach,bol book 1,false
25,Tech Midchúarda,bol book 1,true
26,Temaile fáid Miled Espáin,bol book 4,true
27,Tecosca Cormaic,bol book 6,true
28,Incipit Cath Ruis na Ríg,bol book 4,true
28,Incipit Mesca Ulad,bol book 5,false
28,Tochmarc Ferbae,bol book 5,false
28,Túathal Techtmar,bol book 1,false
28,trí dee donand,bol book 1,false
29,Cormac mac Cuilennain cecinit,bol book 6,true
29,De dúlib feda na fored,bol book 1,false
30,Aní doronsat do chalmu,bol book 4,true
30,Dallán mac Móre,bol book 1,false
31,esnada tige buchet,bol book 5,true
32,Senchán Torpéist A Pair ri sil nEogain Móir,bol book 3,true
33,Niall Frossach,bol book 5,true
33,Óenach Talten,bol book 5,false
34,Aided Guill meic Carbada ⁊ Aided Gairb Glinne Rigi,bol book 2,false
34,Beochobra Con Culaind isind ló fúair bás,bol book 2,false
34,Dindgnai Temrach in so sís,bol book 1,false
34,Echtra Laegaire meic Crimthainn,bol book 5,false
34,Incipit Talland Etair,bol book 2,true
34,Scéla Chonchobuir,bol book 2,false
35,Cethrur ar fichet nosfail,bol book 6,true
36,Luid Mael Ruain Tamlachta fechtas dia airge,bol book 5,true
37,Cinti crábuid gnathaigthe scoile Sinchil,bol book 6,true
38,Aided Derb Forgaill,bol book 2,true
39,Cellach Húa Rúanada,bol book 1,false
39,Dubthach hua Lugair,bol book 1,true
40,CLanna Ailella Uluim uill,bol book 3,true
40,Fothart for trebaib Con Corbb,bol book 1,false
41,táin bó cúalnge,bol book 2,true
42,fingal ronain,bol book 5,true
43,Ossin cecinit,bol book 3,true
44,Teist Chathail meic Finguine,bol book 3,true
45,A Chóicid chóem Chairpri chrúaid,bol book 1,false
45,Ailill Ulom cecinit,bol book 3,true
45,Ailill Ólomm A Maccáin ná cí,bol book 3,false
46,Athirne Áilgessach ⁊ Mider Brí Léith,bol book 2,true
47,Birth of Brendan,bol book 6,true
48,Dían,bol book 1,false
48,Mael Muru Othna cecinit,bol book 3,true
48,Túathal Techtmar ba rí Temrach,bol book 1,false
49,Mo Lling Luachra dalta do Maehóc Ferna,bol book 5,true
50,Inn eól dúib in senchas sen,bol book 3,true
51,Fechtas do Mling is Tóidin co n-acca Mael Doborchon,bol book 5,true
52,Mac Cosse fer legind Ruis Ailithir cecinit,bol book 3,true
53,A bairgen ataí i ngábud,bol book 1,true
54,Cath Carn Chonaill,bol book 5,true
55,Cogad Gaedel re Gallaib,bol book 5,true
55,Túarastla Rosa Failgi,bol book 1,false
56,CIa triallaid nech aisnis,bol book 4,true
57,Incipit de maccaib Conaire,bol book 5,true
58,Fochond Loingse Fergusa meic Roig,bol book 5,true
59,Sarbili anim Mo Ninni,bol book 6,true
60,Buí siur Mo Lassi Lethglinni oc légund i fail Mo Lasse,bol book 5,true
60,Noenden Ulad ⁊ Emuin Macha,bol book 2,false
61,Dá brón flatha nime,bol book 5,true
62,Fithal ⁊ Cormac cecinerunt,bol book 3,true
63,Ciaran cecinit,bol book 6,true
64,Cinaed hua Artacain cecinit,bol book 3,true
65,Augaine Már mac ríg Hérend,bol book 1,true
66,Aided Choncobuir,bol book 2,true
67,Ascnam ni seol sadal,bol book 4,true
68,Nuallguba Emire in so,bol book 2,true
69,Gilla Coemain cecinit Attá sund forba fessa,bol book 3,false
69,Étsecht Luin Garad,bol book 6,true
70,Macclerech do muntir Ferna móire,bol book 5,false
70,Táin Bó Flidais,bol book 5,true
70,Táin Bó Fraích,bol book 5,false
71,Feidlimid athair Echach,bol book 1,true
72,Audacht Morainn,bol book 5,true
73,Mugdorn ingen Moga Duib Conan gilla Find,bol book 4,true
74,Athirne and Amairgen son of Ecet Salach,bol book 2,true
75,Cináed húa Artacáin: Fíanna Bátar i nEmain,bol book 1,false
75,Gilla Cóemáin Hériu ard inis na rríg,bol book 3,true
75,RIg Themra dia tesband tnú,bol book 3,false
76,De Gabail in tSida in so sic,bol book 5,true
77,Dub Dá Thúath Diambad messe bad rí reil,bol book 3,true
78,Epscop do Gaedelaib dochoid do Róim,bol book 5,true
79,Mo Lling cecinit,bol book 3,true
80,Fothad na Canone cecinit cu Aed Ordnithe,bol book 3,true
81,Connachta cid dia tá in t-ainm,bol book 1,true
81,Dallan mac Móre ollam Cerbaill ,bol book 1,false
82,Fland Fina cecinit,bol book 3,true
83,A Chormaic coisc do maicni,bol book 3,false
83,Na Trí Fothaid,bol book 4,true
84,A ben bennacht fort na raid,bol book 5,true
85,Cummíne Fota mac Fiachnai di Eoganacht Chassil,bol book 5,true
86,Diarmait mac Cerbaill cecinit,bol book 3,true
87,Epscop Ibar,bol book 6,true
88,Senbriathra Fithail,bol book 6,true
89,De Chophur in da Muccida,bol book 5,true
90,Fiacail Patric,bol book 6,true
91,Bórama,bol book 5,false
91,Scrín Adomnáin,bol book 6,false
91,Trea ropo maith in ben,bol book 6,true
92,Cethrur macclerech,bol book 5,true
93,Aided Cuanach meic Ailchini,bol book 5,true
94,Dialogue between Brendan and Moínenn,bol book 6,true
95,Gormlaith ingen Flaind,bol book 1,true
