1,Drochcomaithech ro baí i n-ocus dosom,bol book 5,true
2,Epscop Ibar,bol book 6,true
3,Marb Cairpre Músc co n-áne,bol book 1,true
4,Fland Fina cecinit,bol book 3,true
5,A Ngluind a n-echta a n-orgni,bol book 4,true
6,CLanna Ailella Uluim uill,bol book 3,true
7,Mo Lling Luachra dalta do Maehóc Ferna,bol book 5,true
8,Gilla na Naem Hua Duind,bol book 1,true
8,Guidim Comdid cumachtach,bol book 1,false
9,Cethrur ar fichet nosfail,bol book 6,true
10,Cóica epscop dodeochatar dochum MOedoc Ferna do Bretnaib Cille Muine,bol book 5,true
11,Dub Dá Thúath Diambad messe bad rí reil,bol book 3,true
12,Fechtas do Mling is Tóidin co n-acca Mael Doborchon,bol book 5,true
13,Nuallguba Emire in so,bol book 2,true
14,Baí rí amra de Grécaib Salemón a ainm,bol book 5,true
15,Diarmait mac Cerbaill cecinit,bol book 3,true
16,Incipit de maccaib Conaire,bol book 5,true
17,CInd cethri ndíni iar Frigrind,bol book 4,true
18,Brathir Fursu cóir a rad,bol book 6,true
18,táin bó cúalnge,bol book 2,false
19,Aided Cheltchair meic Uthechair,bol book 2,true
20,Aigidecht Aithirne,bol book 2,true
21,Ossin cecinit,bol book 3,true
22,Cethri srotha déc éicsi,bol book 1,true
23,Inn eól dúib in senchas sen,bol book 3,true
24,Athirne and Amairgen son of Ecet Salach,bol book 2,true
25,A bairgen ataí i ngábud,bol book 1,true
26,De Chophur in da Muccida,bol book 5,true
27,Broccán Craibdech,bol book 1,true
28,Triar macclerech,bol book 5,true
29,Senbriathra Fithail,bol book 6,false
29,Tecosca Cormaic,bol book 6,true
30,Fland Fína cecinit,bol book 1,false
30,Trí Fothaid Elgga cen chron,bol book 3,true
31,Cogad Gaedel re Gallaib,bol book 5,true
32,Macclerech do muntir Ferna móire,bol book 5,true
33,Días macclerech,bol book 5,true
34,Clanna Falge Ruis in ríg,bol book 1,false
34,Cuan Hua Lothchain,bol book 1,true
35,Fothad na Canone cecinit,bol book 3,true
36,Mugdorn ingen Moga Duib Conan gilla Find,bol book 4,true
37,A Chóicid chóem Chairpri chrúaid,bol book 1,false
37,Ailill Ulom cecinit,bol book 3,true
37,Idem Dubthach,bol book 1,false
38,Gormlaith ingen Flainn cecinit,bol book 1,true
39,Orthanach,bol book 1,true
40,Cath Carn Chonaill,bol book 5,true
41,esnada tige buchet,bol book 5,true
42,Augaine Már mac ríg Hérend,bol book 1,true
43,Ciaran cecinit,bol book 6,true
44,Gilla Coemain cecinit Attá sund forba fessa,bol book 3,true
44,Sarbili anim Mo Ninni,bol book 6,false
44,Étsecht Luin Garad,bol book 6,false
45,Audacht Morainn,bol book 5,true
46,Incipit Scel Mucci Meic Da Thó,bol book 2,true
47,Cinti crábuid gnathaigthe scoile Sinchil,bol book 6,true
48,CIa triallaid nech aisnis,bol book 4,false
48,Mael Muru Othna cecinit,bol book 3,true
48,Túathal Techtmar ba rí Temrach,bol book 1,false
49,Dubthach hua Lugair,bol book 1,true
50,Niall Frossach,bol book 5,true
51,Cellach Húa Rúanada,bol book 1,true
52,Sloiged már rucsat Gréic co Hebríb fechtas n-aile,bol book 5,true
53,Cethrur macclerech,bol book 5,true
54,Temaile fáid Miled Espáin,bol book 4,true
55,Do fallsigud Tána Bó Cualnge,bol book 5,true
56,Fechtas aile do MLing is Toídin,bol book 5,true
57,Túarastla Rosa Failgi,bol book 1,true
58,Cinaed hua Artacain cecinit,bol book 3,true
59,Beochobra Con Culaind isind ló fúair bás,bol book 2,false
59,Incipit Talland Etair,bol book 2,true
59,Scéla Chonchobuir,bol book 2,false
60,Ri irissech ro boí do Grecaib,bol book 5,true
61,Dían,bol book 1,true
62,Aided Choncobuir,bol book 2,true
63,Senchán Torpéist A Pair ri sil nEogain Móir,bol book 3,true
64,Aided Derb Forgaill,bol book 2,true
65,Aided Meidbe,bol book 2,true
