1,Aigidecht Aithirne,bol book 2,true
1,Marb Cairpre Músc co n-áne,bol book 1,false
2,Cethrur ar fichet nosfail,bol book 6,true
3,Mugain ingen Chonchraid chain,bol book 3,true
4,Diarmait mac Cerbaill cecinit,bol book 3,true
5,Senchán Torpéist A Pair ri sil nEogain Móir,bol book 3,true
6,Gormlaith ingen Flaind,bol book 1,true
7,Incipit de maccaib Conaire,bol book 5,false
7,Macclerech do muntir Ferna móire,bol book 5,false
7,Táin Bó Flidais,bol book 5,true
7,Táin Bó Fraích,bol book 5,false
8,Inis Dornglais ro gab Crimthann,bol book 4,false
8,Niall Frossach,bol book 5,false
8,Óenach Talten,bol book 5,true
9,Echtra Laegaire meic Crimthainn,bol book 5,true
9,Fechtas do Mling is Tóidin co n-acca Mael Doborchon,bol book 5,false
9,Fechtas dósom oc ernaigthi ina eclais,bol book 5,false
10,Fland Fína cecinit,bol book 1,false
10,Trí Fothaid Elgga cen chron,bol book 3,true
11,A Chormaic coisc do maicni,bol book 3,false
11,Dub Dá Thúath Diambad messe bad rí reil,bol book 3,true
12,Mugdorn ingen Moga Duib Conan gilla Find,bol book 4,true
13,Do fallsigud Tána Bó Cualnge,bol book 5,true
14,Connachta cid dia tá in t-ainm,bol book 1,false
14,Dallan mac Móre ollam Cerbaill ,bol book 1,true
14,Guidim Comdid cumachtach,bol book 1,false
15,Aní doronsat do chalmu,bol book 4,true
15,Dallán mac Móre,bol book 1,false
16,Mac Cosse fer legind Ruis Ailithir cecinit,bol book 3,true
17,Echta Lagen for Leth Cuind,bol book 1,true
18,Buí siur Mo Lassi Lethglinni oc légund i fail Mo Lasse,bol book 5,true
18,Caillech dorat a mac dósum do MLing,bol book 5,false
18,Cóica epscop dodeochatar dochum MOedoc Ferna do Bretnaib Cille Muine,bol book 5,false
18,Iartaige na hingine colaige do Grécaib,bol book 5,false
19,Aided Derb Forgaill,bol book 2,false
19,Mo Lling Luachra dalta do Maehóc Ferna,bol book 5,false
19,Noenden Ulad ⁊ Emuin Macha,bol book 2,true
20,Cormac mac Culennain,bol book 1,true
21,Ailbe Úar in lathe do Lum Luine,bol book 3,true
22,Aided Guill meic Carbada ⁊ Aided Gairb Glinne Rigi,bol book 2,false
22,Beochobra Con Culaind isind ló fúair bás,bol book 2,true
22,Cath Carn Chonaill,bol book 5,false
22,Cethrur macclerech,bol book 5,false
22,Immacallam in dá Thúarad,bol book 4,false
22,Incipit Talland Etair,bol book 2,false
22,Senchas Ailiúin Chobthaig,bol book 5,false
23,Aided Meidbe,bol book 2,true
24,A Chóicid chóem Chairpri chrúaid,bol book 1,true
25,A bairgen ataí i ngábud,bol book 1,true
26,Athirne and Amairgen son of Ecet Salach,bol book 2,true
27,Dublitir hua Uathgaile cecinit,bol book 3,true
27,Gillae Coemain cecinit Analad anall uile,bol book 3,false
28,Column Cille cecinit,bol book 6,true
29,Bórama,bol book 5,false
29,Sarbili anim Mo Ninni,bol book 6,false
29,Scrín Adomnáin,bol book 6,false
29,Trea ropo maith in ben,bol book 6,true
30,Fithal ⁊ Cormac cecinerunt,bol book 3,false
30,Gilla Coemain cecinit Attá sund forba fessa,bol book 3,false
30,Étsecht Luin Garad,bol book 6,true
31,Ciaran cecinit,bol book 6,false
31,Fochond Loingse Fergusa meic Roig,bol book 5,false
31,Senbriathra Fithail,bol book 6,false
31,Tecosca Cormaic,bol book 6,true
32,Broccán Craibdech,bol book 1,false
32,Clanna Falge Ruis in ríg,bol book 1,false
32,Cuan Hua Lothchain,bol book 1,true
33,Aided Cheltchair meic Uthechair,bol book 2,true
34,Drochcomaithech ro baí i n-ocus dosom,bol book 5,true
35,Cinti crábuid gnathaigthe scoile Sinchil,bol book 6,false
35,Fland Fina cecinit,bol book 3,false
35,Fothad na Canone cecinit,bol book 3,false
35,Fothad na Canone cecinit cu Aed Ordnithe,bol book 3,false
35,Gilla Mo Dutu cecinit,bol book 3,true
35,Teist Chathail meic Finguine,bol book 3,false
36,Tréide Cétna Labratar Iarna Genemain,bol book 2,true
37,Nuallguba Emire in so,bol book 2,true
38,Cinaed hua Artacain cecinit,bol book 3,true
39,CInd cethri ndíni iar Frigrind,bol book 4,false
39,Cináed húa Artacáin: Fíanna Bátar i nEmain,bol book 1,false
39,Gilla Cóemáin Hériu ard inis na rríg,bol book 3,true
39,Mide magen clainne Cuind,bol book 4,false
39,RIg Themra dia tesband tnú,bol book 3,false
39,Síl Aeda Sláne na sleg,bol book 4,false
40,Ossin cecinit,bol book 3,true
41,Audacht Morainn,bol book 5,true
42,Augaine Már mac ríg Hérend,bol book 1,true
43,Baí rí amra de Grécaib Salemón a ainm,bol book 5,true
44,Fiacail Patric,bol book 6,true
45,A Gillu gairm n ilgrada,bol book 1,false
45,Slan seiss a Brigit co mbuaid,bol book 1,true
45,Turim Tigi Temrach,bol book 1,false
46,Fechtas aile do MLing is Toídin,bol book 5,true
47,Incipit Cath Ruis na Ríg,bol book 4,false
47,Medb Lethderg,bol book 1,false
47,Na Trí Fothaid,bol book 4,false
47,Túathal Techtmar,bol book 1,false
47,trí dee donand,bol book 1,true
48,Feidlimid athair Echach,bol book 1,true
49,Aided Choncobuir,bol book 2,false
49,Aided Cuanach meic Ailchini,bol book 5,false
