1,Audacht Morainn,bol book 5,true
2,Beochobra Con Culaind isind ló fúair bás,bol book 2,true
3,Inn eól dúib in senchas sen,bol book 3,true
4,Cellach Húa Rúanada,bol book 1,true
5,Tochmarc Ferbae,bol book 5,true
6,Niall Frossach,bol book 5,true
7,Cummíne Fota mac Fiachnai di Eoganacht Chassil,bol book 5,true
8,Étsecht Luin Garad,bol book 6,true
9,Incipit Scel Mucci Meic Da Thó,bol book 2,true
10,Días macclerech,bol book 5,true
11,Ciaran cecinit,bol book 6,true
12,Dindgnai Temrach in so sís,bol book 1,true
13,Brathir Fursu cóir a rad,bol book 6,true
14,Idem Dubthach,bol book 1,true
15,RIg Themra dia tesband tnú,bol book 3,true
16,Dub Dá Thúath Diambad messe bad rí reil,bol book 3,true
17,CIa triallaid nech aisnis,bol book 4,true
18,Medb Lethderg,bol book 1,false
18,Temaile fáid Miled Espáin,bol book 4,false
18,Túathal Techtmar,bol book 1,false
18,trí dee donand,bol book 1,true
19,Senbriathra Fithail,bol book 6,true
20,CInd cethri ndíni iar Frigrind,bol book 4,true
21,Trea ropo maith in ben,bol book 6,true
22,Cathcharpat serda,bol book 4,true
23,Fland Fína cecinit,bol book 1,true
24,Mael Muru Othna cecinit,bol book 3,true
25,CLanna Ailella Uluim uill,bol book 3,true
26,Gormlaith ingen Flainn cecinit,bol book 1,true
27,Fechtas aile do MLing is Toídin,bol book 5,true
28,Dían,bol book 1,true
29,Slan seiss a Brigit co mbuaid,bol book 1,true
30,Fechtas do Mling is Tóidin co n-acca Mael Doborchon,bol book 5,true
31,De Gabail in tSida in so sic,bol book 5,true
32,Mo Lling cecinit,bol book 3,true
33,Aided Derb Forgaill,bol book 2,true
34,Aided Choncobuir,bol book 2,true
35,Ailill Ulom cecinit,bol book 3,true
35,Ailill Ólomm A Maccáin ná cí,bol book 3,false
36,Feidlimid athair Echach,bol book 1,true
37,Cóica epscop dodeochatar dochum MOedoc Ferna do Bretnaib Cille Muine,bol book 5,true
38,A Gillu gairm n ilgrada,bol book 1,true
39,esnada tige buchet,bol book 5,true
40,Mac Cosse fer legind Ruis Ailithir cecinit,bol book 3,true
41,Audacht Moraind,bol book 6,true
42,Baí rí amra de Grécaib Salemón a ainm,bol book 5,true
43,Caillech dorat a mac dósum do MLing,bol book 5,true
44,A bairgen ataí i ngábud,bol book 1,true
45,Cinti crábuid gnathaigthe scoile Sinchil,bol book 6,true
46,Tech Midchúarda,bol book 1,true
47,Gilla Mo Dutu cecinit,bol book 3,true
48,Orthanach,bol book 1,true
49,Luid Mael Ruain Tamlachta fechtas dia airge,bol book 5,true
50,Mide magen clainne Cuind,bol book 4,true
51,Macclerech do muntir Ferna móire,bol book 5,true
52,Trefocul,bol book 1,true
53,Iartaige na hingine colaige do Grécaib,bol book 5,true
54,Senchán Torpéist A Pair ri sil nEogain Móir,bol book 3,true
55,Cinaed hua Artacain cecinit,bol book 3,true
56,Gilla na Naem Hua Duind,bol book 1,true
57,Brandub mac Echach,bol book 1,true
58,Dallán mac Móre,bol book 1,true
59,Senchas Ailiúin Chobthaig,bol book 5,true
60,Dialogue between Brendan and Moínenn,bol book 6,true
61,Diarmait mac Cerbaill cecinit,bol book 3,true
62,Echta Lagen for Leth Cuind,bol book 1,true
63,Gormlaith ingen Flaind,bol book 1,true
64,Broccán Craibdech,bol book 1,true
65,fingal ronain,bol book 5,true
66,Cogad Gaedel re Gallaib,bol book 5,true
67,Incipit Talland Etair,bol book 2,true
68,Ailbe Úar in lathe do Lum Luine,bol book 3,true
69,Trí Fothaid Elgga cen chron,bol book 3,true
70,Scrín Adomnáin,bol book 6,true
71,Cormac mac Culennain,bol book 1,true
72,De Chophur in da Muccida,bol book 5,true
73,Túarastla Rosa Failgi,bol book 1,true
74,táin bó cúalnge,bol book 2,true
75,Scéla Chonchobuir,bol book 2,true
76,Dá brón flatha nime,bol book 5,true
77,Mugdorn ingen Moga Duib Conan gilla Find,bol book 4,true
78,Fothad na Canone cecinit,bol book 3,true
79,Cormac mac Cuilennain cecinit,bol book 6,true
80,Gilla in Chomded hua Cormaic cecinit,bol book 3,true
81,Fechtas dósom oc ernaigthi ina eclais,bol book 5,true
82,Aided Cheltchair meic Uthechair,bol book 2,true
83,Ascnam ni seol sadal,bol book 4,true
84,Cuan Hua Lothchain,bol book 1,true
85,Incipit Mesca Ulad,bol book 5,true
86,Gilla Coemain cecinit Attá sund forba fessa,bol book 3,true
87,Fiacail Patric,bol book 6,true
88,Dubthach hua Lugair,bol book 1,true
89,Aided Meidbe,bol book 2,true
90,Cináed húa Artacáin: Fíanna Bátar i nEmain,bol book 1,true
91,Teist Chathail meic Finguine,bol book 3,true
92,Noenden Ulad ⁊ Emuin Macha,bol book 2,true
93,Fochond Loingse Fergusa meic Roig,bol book 5,true
94,Augaine Már mac ríg Hérend,bol book 1,true
95,Óenach Talten,bol book 5,true
96,Athirne and Amairgen son of Ecet Salach,bol book 2,true
97,Dallan mac Móre ollam Cerbaill ,bol book 1,true
98,Birth of Brendan,bol book 6,true
99,Immacallam in dá Thúarad,bol book 4,true
100,Bemmend Branduib for Brega,bol book 1,false
100,Síl Aeda Sláne na sleg,bol book 4,true
101,Cethrur ar fichet nosfail,bol book 6,true
102,A Ngluind a n-echta a n-orgni,bol book 4,true
103,Mo Lling Luachra dalta do Maehóc Ferna,bol book 5,true
104,Fland Fina cecinit,bol book 3,true
105,Athirne Áilgessach ⁊ Mider Brí Léith,bol book 2,true
106,Táin Bó Fraích,bol book 5,true
107,Cath Carn Chonaill,bol book 5,true
108,Bórama,bol book 5,true
109,Fothad na Canone cecinit cu Aed Ordnithe,bol book 3,true
110,Guidim Comdid cumachtach,bol book 1,true
111,Táin Bó Flidais,bol book 5,true
112,Brislech Mór Maige Muirthemni,bol book 2,true
113,Longes mac nUsnig,bol book 5,true
114,Gillae Coemain cecinit Analad anall uile,bol book 3,true
115,Column Cille cecinit,bol book 6,true
116,Cath Maige Mucrima,bol book 5,true
117,Epscop do Gaedelaib dochoid do Róim,bol book 5,true
118,Buí siur Mo Lassi Lethglinni oc légund i fail Mo Lasse,bol book 5,true
119,Dublitir hua Uathgaile cecinit,bol book 3,true
120,Aigidecht Aithirne,bol book 2,true
121,Echtra Laegaire meic Crimthainn,bol book 5,true
122,Connachta cid dia tá in t-ainm,bol book 1,true
123,Ri irissech ro boí do Grecaib,bol book 5,true
124,Na Trí Fothaid,bol book 4,true
125,Triar macclerech,bol book 5,true
126,Incipit Cath Ruis na Ríg,bol book 4,true
127,Marb Cairpre Músc co n-áne,bol book 1,true
128,Mugain ingen Chonchraid chain,bol book 3,true
129,Turim Tigi Temrach,bol book 1,true
130,Cethri srotha déc éicsi,bol book 1,true
131,Drochcomaithech ro baí i n-ocus dosom,bol book 5,true
132,Túathal Techtmar ba rí Temrach,bol book 1,true
133,Fithal ⁊ Cormac cecinerunt,bol book 3,true
134,Sarbili anim Mo Ninni,bol book 6,true
135,Aided Cuanach meic Ailchini,bol book 5,true
136,Clanna Falge Ruis in ríg,bol book 1,true
137,Inis Dornglais ro gab Crimthann,bol book 4,true
138,Sloiged már rucsat Gréic co Hebríb fechtas n-aile,bol book 5,true
139,Tecosca Cormaic,bol book 6,true
140,Orgain Dind Ríg,bol book 5,true
141,Incipit de maccaib Conaire,bol book 5,true
142,Nuallguba Emire in so,bol book 2,true
143,A Chóicid chóem Chairpri chrúaid,bol book 1,true
144,Gilla Cóemáin Hériu ard inis na rríg,bol book 3,true
145,Epscop Ibar,bol book 6,true
146,A Chormaic coisc do maicni,bol book 3,true
147,Ossin cecinit,bol book 3,true
148,Cu Chulaind atbert. De aduentu Christi,bol book 2,true
149,Longes Chonaill Chuirc,bol book 5,true
150,A ben bennacht fort na raid,bol book 5,true
151,Tréide Cétna Labratar Iarna Genemain,bol book 2,true
152,Cethrur macclerech,bol book 5,true
153,Aní doronsat do chalmu,bol book 4,true
154,Aided Guill meic Carbada ⁊ Aided Gairb Glinne Rigi,bol book 2,true
155,De dúlib feda na fored,bol book 1,true
156,Fothart for trebaib Con Corbb,bol book 1,true
157,Do fallsigud Tána Bó Cualnge,bol book 5,true
